"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"12002","Jundu Town","Jundu Public School",755,2,"Grand Cape Mount",3,2005,NA,NA,0
"12003","Wangekar Town","Wangakar Public School",821,2,"Grand Cape Mount",3,2005,NA,NA,0
"12004","Madina Town","Madina Public School",2994,5,"Grand Cape Mount",3,2005,NA,NA,0
"12005","Bendu Town","Bendu Public School",570,1,"Grand Cape Mount",3,2005,NA,NA,0
"12006","Zaway","Zaway Public School",642,2,"Grand Cape Mount",3,2005,NA,NA,0
"12007","Bomboja","Bomboja Town Hall",280,1,"Grand Cape Mount",3,2005,NA,NA,0
"12008","Gonolo","Gononamalan Public School",870,2,"Grand Cape Mount",3,2005,NA,NA,0
"12009","Fomba","Fomba Public School",317,1,"Grand Cape Mount",3,2005,NA,NA,0
"12010","Robersport City","Robers City Hall",1769,3,"Grand Cape Mount",3,2005,NA,NA,0
"12011","Sembuhum","Sembehum Town Hall",218,1,"Grand Cape Mount",3,2005,NA,NA,0
"12012","Latia Town","Latia Town Hall",453,1,"Grand Cape Mount",3,2005,NA,NA,0
"15001","Toe Town","Toe Town Public School",2084,4,"Grand Gedeh",1,2005,NA,NA,0
"15002","Senniwen Town","Senniwen Town Public School",414,1,"Grand Gedeh",1,2005,NA,NA,0
"15003","Duogee Town","Duogee Town Public School",713,2,"Grand Gedeh",1,2005,NA,NA,0
"15004","Zleh Town","Zleh Town Public School",1066,2,"Grand Gedeh",1,2005,NA,NA,0
"15005","Gaye Town","Gaye Town Public School",372,1,"Grand Gedeh",1,2005,NA,NA,0
"15006","Pouh Town","Pouh Town Public School",606,2,"Grand Gedeh",1,2005,NA,NA,0
"15007","Polar Town","Polar Town Public School",669,2,"Grand Gedeh",1,2005,NA,NA,0
"15008","Jarwodee Town","Jarwodee Public School",643,2,"Grand Gedeh",1,2005,NA,NA,0
"15009","Gbarkeh Town","Gbarkeh Town Palava Hut",526,1,"Grand Gedeh",1,2005,NA,NA,0
"15010","Chayee Town","Chayee Town Palava Hut",338,1,"Grand Gedeh",1,2005,NA,NA,0
"15011","Gbo-gewon Town","Gbo-gewon Town Palava Hut",541,1,"Grand Gedeh",1,2005,NA,NA,0
"15012","Zia Town","Zia Town Public School",1069,2,"Grand Gedeh",1,2005,NA,NA,0
"15013","Bargbolor Town","Bargoblor Public School",724,2,"Grand Gedeh",1,2005,NA,NA,0
"15014","Tuzon Town","Tuzon Town Public School",754,2,"Grand Gedeh",1,2005,NA,NA,0
"15015","Gboleken Town","Gboleken Town Public School",1020,2,"Grand Gedeh",2,2005,NA,NA,0
"15016","Zwedru","City Hall Zwedru",1899,4,"Grand Gedeh",2,2005,NA,NA,0
"15017","Zwedru","Mult.high School Zwedru",1514,3,"Grand Gedeh",2,2005,NA,NA,0
"15018","Zwedru","Loic Building Zwedru",1963,4,"Grand Gedeh",2,2005,NA,NA,0
"15019","Zwedru","Niabo Quarter School Building Zwedru",1412,3,"Grand Gedeh",2,2005,NA,NA,0
"15020","Zwedru","Suah Quarter School Building Zwedru",1683,3,"Grand Gedeh",2,2005,NA,NA,0
"15021","Zwedru","Webbo Quarter Library",1005,2,"Grand Gedeh",2,2005,NA,NA,0
"15022","Zwedru","Zanwo Quarter Finance Office Building",898,2,"Grand Gedeh",2,2005,NA,NA,0
"15023","Glaplaytown","Glaplay Town Palava Hut",262,1,"Grand Gedeh",2,2005,NA,NA,0
"15024","Beh Town","Beh Town Palava Hut",276,1,"Grand Gedeh",2,2005,NA,NA,0
"15025","Janzon  Town","Janzon Town Public School",1084,2,"Grand Gedeh",2,2005,NA,NA,0
"15026","Pellizohn","Pellizohn Elementary Jr. High School",332,1,"Grand Gedeh",3,2005,NA,NA,0
"15027","Kumah Town","Kumah Town Public School",329,1,"Grand Gedeh",3,2005,NA,NA,0
"15028","Gardue Town","Gardue Town Palava Hut",297,1,"Grand Gedeh",3,2005,NA,NA,0
"15029","Tuffi Town","Tuffi Town Palava Hut",264,1,"Grand Gedeh",3,2005,NA,NA,0
"15030","Petroken Town","Petroken Town Public School",445,1,"Grand Gedeh",3,2005,NA,NA,0
"15031","Karlawleh Town","Karlawleh Town Public School",646,2,"Grand Gedeh",3,2005,NA,NA,0
"15032","Penneken Town","Penneken Town Public School",580,1,"Grand Gedeh",3,2005,NA,NA,0
"15033","Jarwodee Town","Jarwodee Town Public School",745,2,"Grand Gedeh",3,2005,NA,NA,0
"15034","Boundary Town","Boundary Town Palava Hut",597,1,"Grand Gedeh",3,2005,NA,NA,0
"15035","Ziah Town","Ziah Town Plava Hut",1665,3,"Grand Gedeh",3,2005,NA,NA,0
"15036","Ziah Town","Albert Memorial Institute Ziah Town",851,2,"Grand Gedeh",3,2005,NA,NA,0
"15037","Druoglor Town","Druoglor Town Palava Hut",156,1,"Grand Gedeh",3,2005,NA,NA,0
"15038","Peoh Town","Peoh Town Palava Hut",185,1,"Grand Gedeh",3,2005,NA,NA,0
"15039","Billibo Town","Billibo Town Palava Hut",330,1,"Grand Gedeh",3,2005,NA,NA,0
"15040","Klotetee Town","Klotetee Town Palava Hut",773,2,"Grand Gedeh",3,2005,NA,NA,0
"18001","Sasstown City","Sasstown High School",669,2,"Grand Kru",1,2005,NA,NA,0
"18002","Nrokwa","Nrokwa Public School",881,2,"Grand Kru",1,2005,NA,NA,0
"18003","Betu","Betu Public School",205,1,"Grand Kru",1,2005,NA,NA,0
"18004","Nifu","Nifu Public School",687,2,"Grand Kru",1,2005,NA,NA,0
"18005","Neroh","Neroh Public School",224,1,"Grand Kru",1,2005,NA,NA,0
"18006","Niplekpo","Niplekpo Public School",51,1,"Grand Kru",1,2005,NA,NA,0
"18007","Barforwin","F.f. Doe Junior High School",561,1,"Grand Kru",1,2005,NA,NA,0
"18008","Wakpo","Wakpo Public School",121,1,"Grand Kru",1,2005,NA,NA,0
"18009","Jarkakpor","Jarkakpor Public School",351,1,"Grand Kru",1,2005,NA,NA,0
"18010","Doeswen","Ambrose Worjloh Elementary School",396,1,"Grand Kru",1,2005,NA,NA,0
"18011","Bolloh Poe","Poe Public School",199,1,"Grand Kru",1,2005,NA,NA,0
"18012","Gee City","Buah Jr. High School",963,2,"Grand Kru",1,2005,NA,NA,0
"18013","Jlateken","Jlateken Public School",534,1,"Grand Kru",1,2005,NA,NA,0
"18014","Wlopluken","Wlopluken Public School",485,1,"Grand Kru",1,2005,NA,NA,0
"18015","Dweken","Dweken Elementary School",390,1,"Grand Kru",1,2005,NA,NA,0
"18016","Parluken","Parluken Public School",799,2,"Grand Kru",1,2005,NA,NA,0
"18017","Behwan City","Behwan Jr. High School",646,2,"Grand Kru",2,2005,NA,NA,0
"18018","Newarken","Newarken Jr. High School",1375,3,"Grand Kru",2,2005,NA,NA,0
"18019","Garraway Beach","Garraway Beach Jr. High School",1636,3,"Grand Kru",2,2005,NA,NA,0
"18020","Genoyah","Genoyah Elementary School",970,2,"Grand Kru",2,2005,NA,NA,0
"18021","Barclayville City","Barclayville Central High School",1554,3,"Grand Kru",2,2005,NA,NA,0
"18022","Chinakaleh","Gbeta Jr. High School",833,2,"Grand Kru",2,2005,NA,NA,0
"18023","Filoken","Richard A. Henries Jr. High School",695,2,"Grand Kru",2,2005,NA,NA,0
"18024","Big Suehn","Advertus A. Hoff Junior High School",506,1,"Grand Kru",2,2005,NA,NA,0
"18025","Grand Cess","St. Patrick’s School",932,2,"Grand Kru",2,2005,NA,NA,0
"18026","Juduken","Juduken Jr. High School",762,2,"Grand Kru",2,2005,NA,NA,0
"18027","Gbanken","St. Barnabas School",766,2,"Grand Kru",2,2005,NA,NA,0
"18028","Zoloken","Zoloken Public School",706,2,"Grand Kru",2,2005,NA,NA,0
"21078","Nyandemorlahun","Nyandemorlahun Town Hall",631,2,"Lofa",1,2005,NA,NA,0
"21079","Tawalahun","Tawalahun Town Hall",190,1,"Lofa",1,2005,NA,NA,0
"21080","Honeihum","Honiehum Town Hall",225,1,"Lofa",1,2005,NA,NA,0
"21081","Balahun","Balahun Publc School",301,1,"Lofa",1,2005,NA,NA,0
"21082","Taninahum","Taninahum Public School",404,1,"Lofa",1,2005,NA,NA,0
"21083","Kolahun City","Kolahun El & Jr High School",1537,3,"Lofa",1,2005,NA,NA,0
"21084","Kolahun City","Kolahun El & Jr High School",1342,3,"Lofa",1,2005,NA,NA,0
"21085","Ngorkorhun","Ngorkhun Town Hall",307,1,"Lofa",1,2005,NA,NA,0
"21086","Kolahun City","Kolahun El & Jr High School",1360,3,"Lofa",1,2005,NA,NA,0
"21092","Savalahun","Savalahun Town Hall",167,1,"Lofa",1,2005,NA,NA,0
"21107","Kowohun","Kowohun Public School",100,1,"Lofa",1,2005,NA,NA,0
"21108","Somolahun","Somolahun Town Hall",221,1,"Lofa",1,2005,NA,NA,0
"21109","Kamatahun-taham","Kamatahun-taham Town Hall",333,1,"Lofa",1,2005,NA,NA,0
"21110","Kpormbu","Kpormbu Town Hall",310,1,"Lofa",1,2005,NA,NA,0
"21111","Foya  Londu","Foya Londu Town Hall",500,1,"Lofa",1,2005,NA,NA,0
"21112","Kondebengo","Kondebengo Town Hall",414,1,"Lofa",1,2005,NA,NA,0
"21113","Foya City","Foya Market Hall",4527,8,"Lofa",1,2005,NA,NA,0
"21114","Foya Kamara","Foya Town Hall",683,2,"Lofa",1,2005,NA,NA,0
"21115","Kpengamai","Kpengamai Town Hall",273,1,"Lofa",1,2005,NA,NA,0
"21116","Shelloe","Tamba Taylor Public School",1124,2,"Lofa",1,2005,NA,NA,0
"21117","Medekorma","Medekorma Town Hall",517,1,"Lofa",1,2005,NA,NA,0
"21118","Ndemhuma","Ndemhuma Town Hall",375,1,"Lofa",1,2005,NA,NA,0
"21119","Sodu","Sodu Town Hall",445,1,"Lofa",1,2005,NA,NA,0
"21120","Worsonga","Worsonga Town Hall",588,1,"Lofa",1,2005,NA,NA,0
"21121","Kpondodu","Kpondodu Town Hall",391,1,"Lofa",1,2005,NA,NA,0
"21122","Solomba","Solomba Public School",797,2,"Lofa",1,2005,NA,NA,0
"21123","Tamalo Town","Tamalo Town",225,1,"Lofa",1,2005,NA,NA,0
"21124","Borliloe","Borliloe Town Hall",501,1,"Lofa",1,2005,NA,NA,0
"21125","Porluma","Porluma Town Hall",857,2,"Lofa",1,2005,NA,NA,0
"21126","Sadu","Sadu Public School",176,1,"Lofa",1,2005,NA,NA,0
"21127","Kablama","Kablamatown Hall",147,1,"Lofa",1,2005,NA,NA,0
"21128","Mambo","Mambo Town Hall",527,1,"Lofa",1,2005,NA,NA,0
"21129","Lengbama","Lengbama Town Hall",592,1,"Lofa",1,2005,NA,NA,0
"21130","Foya Customs","Foya Custom  Town Hall",603,2,"Lofa",1,2005,NA,NA,0
"21028","Bodah","Bodah Town Hall",237,1,"Lofa",2,2005,NA,NA,0
"21032","Woumai","Woumai Public School",733,2,"Lofa",2,2005,NA,NA,0
"21039","Lutizu","Lutizu Town Hall",231,1,"Lofa",2,2005,NA,NA,0
"21040","Gbalakpalazu","Gbalakpalazu Town Hall",177,1,"Lofa",2,2005,NA,NA,0
"21041","John-ta","Jhon-public School",581,1,"Lofa",2,2005,NA,NA,0
"21042","Karza","Karza Town Hall",125,1,"Lofa",2,2005,NA,NA,0
"21043","Wobanyamai","Wobanamai Town Hall",73,1,"Lofa",2,2005,NA,NA,0
"21044","Kalasezia","Kalasezia Town Hall",60,1,"Lofa",2,2005,NA,NA,0
"21045","Kpandemai","Kpandemai Public School",318,1,"Lofa",2,2005,NA,NA,0
"21046","Biteba","Biteba Town Hall",77,1,"Lofa",2,2005,NA,NA,0
"21047","Lisco/alabama Camp","Lisco Town Hall",105,1,"Lofa",2,2005,NA,NA,0
"21048","David Selma-ta","David Selma-ta Public School",428,1,"Lofa",2,2005,NA,NA,0
"21049","Tenebu","Tenebu Public School",386,1,"Lofa",2,2005,NA,NA,0
"21050","Dayzebah","Dayzeba Town Hall",186,1,"Lofa",2,2005,NA,NA,0
"21072","Kpakamai","Kpakamai Public Hall",395,1,"Lofa",2,2005,NA,NA,0
"21073","Velezala","Tubman Elementary & Junior High School",682,2,"Lofa",2,2005,NA,NA,0
"21074","Vavamai","Vavamai Town Hall",93,1,"Lofa",2,2005,NA,NA,0
"21075","Zewordamai","Zewordamai Public School",669,2,"Lofa",2,2005,NA,NA,0
"21076","Korglaza","Korglaza",NA,NA,"Lofa",2,2005,NA,NA,1
"21077","Johny Town","Jonny,s Town Public School",245,1,"Lofa",2,2005,NA,NA,0
"21087","Bolahun","Bolahun Public School",540,1,"Lofa",2,2005,NA,NA,0
"21088","Sosomolahun","Sosomolahun Town Hall",221,1,"Lofa",2,2005,NA,NA,0
"21089","Masambolahun","Masambolahun Town Hall",727,2,"Lofa",2,2005,NA,NA,0
"21090","Polowu","Polowu Town Hall",497,1,"Lofa",2,2005,NA,NA,0
"21091","Kimbalahun","Kimbalahun Town Hall",387,1,"Lofa",2,2005,NA,NA,0
"21093","Bondowalahun","Bondowalahun Town Hall",250,1,"Lofa",2,2005,NA,NA,0
"21094","Popalahun","Popalahun Public School",675,2,"Lofa",2,2005,NA,NA,0
"21095","Kenyatahun","Kenyatahun Town Hall",263,1,"Lofa",2,2005,NA,NA,0
"21096","Yandohun","Yandohun Town Hall",223,1,"Lofa",2,2005,NA,NA,0
"21097","Kangama","Yallahun Town Hall",497,1,"Lofa",2,2005,NA,NA,0
"21098","Yengema","Yengema Town Hall",348,1,"Lofa",2,2005,NA,NA,0
"21099","Kamatahun -hassala","Kamatahun -hassala Town Hall",337,1,"Lofa",2,2005,NA,NA,0
"21100","Foklahun","Fokolahun Town Hall",251,1,"Lofa",2,2005,NA,NA,0
"21101","Lukasu","Lukasu Town Hall",496,1,"Lofa",2,2005,NA,NA,0
"21102","Kailahun","Kailahun Town Hall",310,1,"Lofa",2,2005,NA,NA,0
"21103","Lomoboba","Lomboba Town Hall",30,1,"Lofa",2,2005,NA,NA,0
"21104","Konehun","Konehun Town Hall",136,1,"Lofa",2,2005,NA,NA,0
"21105","Yasselahun","Yasselahun Town Hall",657,2,"Lofa",2,2005,NA,NA,0
"21106","Gondolahun","Gondolahun Town Hall",460,1,"Lofa",2,2005,NA,NA,0
"21131","Vahun Town","Vahun Public School",1476,3,"Lofa",2,2005,NA,NA,0
"21132","Vahun Town","Vahun Council Hall",1083,2,"Lofa",2,2005,NA,NA,0
"21133","Bumbuma","Bumbuma Public School",656,2,"Lofa",2,2005,NA,NA,0
"21134","Kwayama","Kwayana",257,1,"Lofa",2,2005,NA,NA,0
"21135","Mimorlahum","Mimorlahun Public School",631,2,"Lofa",2,2005,NA,NA,0
"21137","Folima","Folima Town Hall",1188,2,"Lofa",2,2005,NA,NA,0
"21138","Gbaama","Gbaama",339,1,"Lofa",2,2005,NA,NA,0
"21051","Voinjama City","Voinjama F.p Mission School",1635,3,"Lofa",3,2005,NA,NA,0
"21052","Voinjama City","Voinjama Public School",2020,4,"Lofa",3,2005,NA,NA,0
"21053","Voinjama City","Voinjama Catholic School",1833,4,"Lofa",3,2005,NA,NA,0
"21054","Voinjama City","Voinjama Market Hall",3215,6,"Lofa",3,2005,NA,NA,0
"21055","Bakiedou","Bakiedou Public School",1469,3,"Lofa",3,2005,NA,NA,0
"21056","Jarmulor","Jarnufuma Public School",384,1,"Lofa",3,2005,NA,NA,0
"21057","Kanela","Kanela Town Hall",746,2,"Lofa",3,2005,NA,NA,0
"21058","Tussu","Tussu Town Hall",650,2,"Lofa",3,2005,NA,NA,0
"21059","Kolela","Kolela Town Hall",1302,3,"Lofa",3,2005,NA,NA,0
"21060","Marvekondo","Marvekondo Town Hall",795,2,"Lofa",3,2005,NA,NA,0
"21061","Kondadu","Kondadu Town Hall",2162,4,"Lofa",3,2005,NA,NA,0
"21062","Sirmodu","Sirmodu Town Hall",314,1,"Lofa",3,2005,NA,NA,0
"21063","Womanor","Womanor Town Hall",235,1,"Lofa",3,2005,NA,NA,0
"21064","Sakomedu","Sakomedu Public School",2042,4,"Lofa",3,2005,NA,NA,0
"21065","Kugbemai","Kugbemai Town Hall",416,1,"Lofa",3,2005,NA,NA,0
"21066","Vonema","Vonema Town Hall",377,1,"Lofa",3,2005,NA,NA,0
"21067","Lawalazu","Lawalazu Public School",1128,2,"Lofa",3,2005,NA,NA,0
"21068","Tobogizizu","Tobogizizu Town Hall",704,2,"Lofa",3,2005,NA,NA,0
"21069","Yandizu","Yandizu Public School",346,1,"Lofa",3,2005,NA,NA,0
"21070","Bitijama","Bitijama Town Hall",378,1,"Lofa",3,2005,NA,NA,0
"21071","Bazagizia","Bazagizia Town Hall",386,1,"Lofa",3,2005,NA,NA,0
"03001","Tubmanburg","Bomi Jr. High School",1444,3,"Bomi",3,2005,NA,NA,0
"03003","Tubmanburg","Court House",2559,5,"Bomi",3,2005,NA,NA,0
"03005","Tubmanburg","New Road",NA,NA,"Bomi",3,2005,NA,NA,1
"03004","Tubmanburg","Tbi",1224,3,"Bomi",3,2005,NA,NA,0
"03007","Tubmanburg","Harmon Hill",NA,NA,"Bomi",3,2005,NA,NA,1
"03006","Tubmanburg","Darmalah",666,2,"Bomi",3,2005,NA,NA,0
"03008","Tubmanburg","Gas Station",1520,3,"Bomi",3,2005,NA,NA,0
"03009","Tubmanburg","St. Dominic School",1078,2,"Bomi",3,2005,NA,NA,0
"03043","Be Reeves","Be Reeves Palava Hut",170,1,"Bomi",3,2005,NA,NA,0
"03044","Besao","Besao Community School",497,1,"Bomi",3,2005,NA,NA,0
"03045","Coleman Hill","Coleman Hill Palava Hut",428,1,"Bomi",3,2005,NA,NA,0
"03046","Beajah","Beajah Palava Hut",261,1,"Bomi",3,2005,NA,NA,0
"03047","Beafinie","Beafinie Town Hall",416,1,"Bomi",3,2005,NA,NA,0
"03048","Gaya Hills","Gaya Hills Community School",1338,3,"Bomi",3,2005,NA,NA,0
"03049","Zarmeayan","Zarmeayan Palava Hut",124,1,"Bomi",3,2005,NA,NA,0
"03050","Bola Town","Bola Town Palava Hut",279,1,"Bomi",3,2005,NA,NA,0
"03052","Yomo Town","Yomo Town Palava Hut",161,1,"Bomi",3,2005,NA,NA,0
"03053","Bamo","Bamo Palava Hut",416,1,"Bomi",3,2005,NA,NA,0
"21001","Ganglota","Gleh El & Jr High School",542,1,"Lofa",4,2005,NA,NA,0
"21002","Beyanta","Beyanta Town Hall",475,1,"Lofa",4,2005,NA,NA,0
"21003","Gbakole","Gbakole Town Hall",200,1,"Lofa",4,2005,NA,NA,0
"21004","Gbongie","Gbongie Town Hall",228,1,"Lofa",4,2005,NA,NA,0
"21005","Gbakoita","Gbakoita Town Hall",48,1,"Lofa",4,2005,NA,NA,0
"21006","Gbonyea","Gbonyea Town Hall",432,1,"Lofa",4,2005,NA,NA,0
"21007","Kpayakole","Kpayakole Town Hall",286,1,"Lofa",4,2005,NA,NA,0
"21008","Gorlu","Gorlu Public School",1008,2,"Lofa",4,2005,NA,NA,0
"21009","Telimu","Telimu Town Hall",280,1,"Lofa",4,2005,NA,NA,0
"21010","Salayea","Salayea Public School",1703,3,"Lofa",4,2005,NA,NA,0
"21011","Tailemai","Tailmai Town Hall",425,1,"Lofa",4,2005,NA,NA,0
"21012","Yarpuah","Yarpuah Public School",765,2,"Lofa",4,2005,NA,NA,0
"21013","Kpeieyea","Kpeieyea Clinic",951,2,"Lofa",4,2005,NA,NA,0
"21014","Gbanway","Gbanway Public School",385,1,"Lofa",4,2005,NA,NA,0
"21015","Sucromu","Public Building",1026,2,"Lofa",4,2005,NA,NA,0
"21016","Zolowo","Guzal Public School",1322,3,"Lofa",4,2005,NA,NA,0
"21017","Zolowo","Guzal Public School 11",503,1,"Lofa",4,2005,NA,NA,0
"21018","Fasawalozu","Fasawalozu Town Hall",248,1,"Lofa",4,2005,NA,NA,0
"21019","Zorzor Town","Zorzor Public School 11",1072,2,"Lofa",4,2005,NA,NA,0
"21020","Zorzor Town","Zorzor Public School 1",2166,4,"Lofa",4,2005,NA,NA,0
"21021","Kiliwu","Kilwu Public School",514,1,"Lofa",4,2005,NA,NA,0
"21022","Yeala","Yeala Public School",902,2,"Lofa",4,2005,NA,NA,0
"21023","Fissibu","Fissebu Public School",1870,4,"Lofa",4,2005,NA,NA,0
"21024","Borkeaza","Borkeaza Public School",1515,3,"Lofa",4,2005,NA,NA,0
"21025","Zelemai","Zelamai Public School",581,1,"Lofa",4,2005,NA,NA,0
"21026","Zuwulor","Zuwulor Town Hall",378,1,"Lofa",4,2005,NA,NA,0
"21027","Konia","Garbo Public School 1",1003,2,"Lofa",4,2005,NA,NA,0
"21029","Konia","Garbo Public School 11",562,1,"Lofa",4,2005,NA,NA,0
"21030","Ziggida","Ziggida Public School",758,2,"Lofa",4,2005,NA,NA,0
"21031","Wozi","Wozi Public School",249,1,"Lofa",4,2005,NA,NA,0
"21033","Luyeama","Luyema Town Hall",340,1,"Lofa",4,2005,NA,NA,0
"21034","Barziwan","Barziwan Town Hall",397,1,"Lofa",4,2005,NA,NA,0
"21035","Wakesu","Wakesu Town Hall",364,1,"Lofa",4,2005,NA,NA,0
"21036","Kpasigizizia","Kpasigia Town Hall",488,1,"Lofa",4,2005,NA,NA,0
"21037","Kabata","Kabata Town Hall",66,1,"Lofa",4,2005,NA,NA,0
"21038","Barwahn","Barwahn Town Hall",121,1,"Lofa",4,2005,NA,NA,0
"24001","Lakayta Township","Lakayta Health Centre",1821,4,"Margibi",1,2005,NA,NA,0
"24002","Sherman Farm 1","Marker Public School",500,1,"Margibi",1,2005,NA,NA,0
"24003","Sherman Farm 1","Palava Hut",224,1,"Margibi",1,2005,NA,NA,0
"24004","Sherman Farm 1","Palava Hut",648,2,"Margibi",1,2005,NA,NA,0
"24005","Sherman Farm 2","Palava Hut",582,1,"Margibi",1,2005,NA,NA,0
"24006","Sherman Farm 2","Palava Hut",406,1,"Margibi",1,2005,NA,NA,0
"24007","Vahn Yamah","Ora Gene Public School",373,1,"Margibi",1,2005,NA,NA,0
"24008","Vahn Yamah","Palava Hut",175,1,"Margibi",1,2005,NA,NA,0
"24009","Vahn Yamah","Palava Hut",851,2,"Margibi",1,2005,NA,NA,0
"24010","Yeamah Town","Town Hall",500,1,"Margibi",1,2005,NA,NA,0
"24011","Cinta Township","Cinta Public School",1153,2,"Margibi",1,2005,NA,NA,0
"24012","Steyo Farm","Brownell Jnr High School",697,2,"Margibi",1,2005,NA,NA,0
"24013","Steyo Farm","Mary Page Farm",192,1,"Margibi",1,2005,NA,NA,0
"24014","Steyo Farm","Stewart Town",212,1,"Margibi",1,2005,NA,NA,0
"24015","Konola Area","Konola Mission",1039,2,"Margibi",1,2005,NA,NA,0
"24016","Jinnie Ta","Jinnie Ta School",622,2,"Margibi",1,2005,NA,NA,0
"24017","Jinnie Ta","Palava Hut",584,1,"Margibi",1,2005,NA,NA,0
"24018","Jinnie Ta","Pan Mission School",295,1,"Margibi",1,2005,NA,NA,0
"24019","Weala","Weala Riverside School",2694,5,"Margibi",1,2005,NA,NA,0
"24020","Bloyguellen","Palava Hut",1494,3,"Margibi",1,2005,NA,NA,0
"24021","Borlola Township","Public School Building",1847,4,"Margibi",1,2005,NA,NA,0
"24022","Baypopu Town","Public School Building",1134,2,"Margibi",1,2005,NA,NA,0
"24023","German Camp1-3","Palava Hut",615,2,"Margibi",1,2005,NA,NA,0
"24024","German Camp1-3","Palava Hut",818,2,"Margibi",1,2005,NA,NA,0
"24025","German Camp1-3","Palava Hut",498,1,"Margibi",1,2005,NA,NA,0
"24026","Perkins Farm","School Building",485,1,"Margibi",1,2005,NA,NA,0
"24027","Perkins Farm","Palava Hut",375,1,"Margibi",1,2005,NA,NA,0
"24028","Perkins Farm","Palava Hut",420,1,"Margibi",1,2005,NA,NA,0
"24029","Peters Town","Palava Hut",617,2,"Margibi",1,2005,NA,NA,0
"24030","Peters Town","Palava Hut",288,1,"Margibi",1,2005,NA,NA,0
"24031","Peters Town","Palava Hut",965,2,"Margibi",1,2005,NA,NA,0
"24032","Wohn","Community School",1652,3,"Margibi",1,2005,NA,NA,0
"24033","Wohn","Palava Hut",228,1,"Margibi",1,2005,NA,NA,0
"24034","Wohn","Palava Town",226,1,"Margibi",1,2005,NA,NA,0
"24124","Conneh Idp","Idp Camp , Palava Hut",755,2,"Margibi",1,2005,2,1141,0
"24126","Hortings Farm","Idp Camp , Palava Hut",71,1,"Margibi",1,2005,1,231,0
"24127","Massaquor Town","Idp Camp , Palava Hut",37,1,"Margibi",1,2005,1,236,0
"24129","Konolavai","Idp Camp , Palava Hut",236,1,"Margibi",1,2005,1,30,0
"24035","Bwi Area","Dining Hall",1583,3,"Margibi",2,2005,NA,NA,0
"24036","Mandingo Quarter","Evening Star Baptist School",1589,3,"Margibi",2,2005,NA,NA,0
"24037","Buzi & Frog Island","E.j. Yancy School",1101,2,"Margibi",2,2005,NA,NA,0
"24038","Central Kakata 1","Federation Of  Transport Union",1532,3,"Margibi",2,2005,NA,NA,0
"24039","Central Kakata 2","Genuine Transport Union",1649,3,"Margibi",2,2005,NA,NA,0
"24040","14 Road & Matrale Co","Kakata Community College",1264,3,"Margibi",2,2005,NA,NA,0
"24041","Lango Town","St Paul Lutheran School",1991,4,"Margibi",2,2005,NA,NA,0
"24042","Bassa Community","Lippy High School",1141,2,"Margibi",2,2005,NA,NA,0
"24043","Gbandi & Kissi","Calvary Baptist School",791,2,"Margibi",2,2005,NA,NA,0
"24044","Vai Town","Ansaru Islamic School",782,2,"Margibi",2,2005,NA,NA,0
"24045","Sugar Hill 1","John Joseph School",1086,2,"Margibi",2,2005,NA,NA,0
"24046","Sugar Hill 2","Free Pentecostal School",902,2,"Margibi",2,2005,NA,NA,0
"24047","Borlora Junction","New Administration Building",1420,3,"Margibi",2,2005,NA,NA,0
"24048","26 Gaye Community","Bright Farm School",793,2,"Margibi",2,2005,NA,NA,0
"24049","Bong Mines Road","Conquerors Pentecostal School",1149,2,"Margibi",2,2005,NA,NA,0
"24050","New Kakata 1","Dominque Hinnah Junior School",704,2,"Margibi",2,2005,NA,NA,0
"24051","New Kakata 2","Bethel Foundation Academy",616,2,"Margibi",2,2005,NA,NA,0
"24105","Division 24 Camp","Division 24 Office",576,1,"Margibi",2,2005,NA,NA,0
"24106","Division 24 Camp","Division 25 Office",274,1,"Margibi",2,2005,NA,NA,0
"24107","Division 24 Camp","Division  26 Office",341,1,"Margibi",2,2005,NA,NA,0
"24108","Division 27 Camp","Division 27 Old Camp",496,1,"Margibi",2,2005,NA,NA,0
"24109","Division 27 Camp","Division 28 School",276,1,"Margibi",2,2005,NA,NA,0
"24112","Division 30 Camp","Division 30 Office",1611,3,"Margibi",2,2005,NA,NA,0
"24113","Division 33 Camp","Division 33 School",346,1,"Margibi",2,2005,NA,NA,0
"24114","Division 33 Camp","Division 34 Office",283,1,"Margibi",2,2005,NA,NA,0
"24115","Division 35 Camp","Division 35 Office",243,1,"Margibi",2,2005,NA,NA,0
"24079","Division 41 Camp","41 Office",518,1,"Margibi",3,2005,NA,NA,0
"24080","Division 41 Camp","42 Office",217,1,"Margibi",3,2005,NA,NA,0
"24081","Division 41 Camp","43 Office",566,1,"Margibi",3,2005,NA,NA,0
"24082","Division 41 Camp","44 Office",199,1,"Margibi",3,2005,NA,NA,0
"24083","Division 45 Camp","Dead Body Camp",2383,4,"Margibi",3,2005,NA,NA,0
"24084","Division 45 Camp","Harbel Club House",2212,4,"Margibi",3,2005,NA,NA,0
"24085","Division 45 Camp","Harbel Multilateral School",2541,5,"Margibi",3,2005,NA,NA,0
"24086","Division 45 Camp","Field House",2137,4,"Margibi",3,2005,NA,NA,0
"24087","Du-bridge Camp","Palava Hut",302,1,"Margibi",3,2005,NA,NA,0
"24088","Du-bridge Camp","Palava Hut",504,1,"Margibi",3,2005,NA,NA,0
